listing_id,seller_id,category_id,created_at
8546306,28221847223,2,2024-01-01
8546859,24316871047,1,2024-01-01
8547411,32804122765,2,2024-01-01
8547963,42473166692,2,2024-01-01
8548516,2671862566,1,2024-01-01
8549068,70423564480,1,2024-01-01
8549620,62828903884,2,2024-01-01
8550172,5307756604,1,2024-01-01
8550725,96653919505,1,2024-01-01
8551277,27133640148,1,2024-01-01
8551829,92863544583,2,2024-01-01
8552382,92386973841,2,2024-01-01
8552934,57140587361,1,2024-01-01
8553486,42851622548,1,2024-01-01
8554039,47533607289,1,2024-01-01
8554591,10286907166,2,2024-01-01
8555143,69134546071,1,2024-01-01
8555695,25979451416,1,2024-01-01
8556248,64518562957,2,2024-01-01
8556800,70426428730,2,2024-01-01
8557352,23638447195,3,2024-01-01
8557905,40946465019,2,2024-01-01
8558457,96518822762,2,2024-01-01
8559009,33056545326,2,2024-01-01
8559562,96383341147,1,2024-01-01
8560114,56194674275,1,2024-01-01
8560666,78168023609,2,2024-01-01
8561218,36117433721,2,2024-01-01
8561771,4618430050,1,2024-01-01
8562323,42708282048,2,2024-01-01
8562875,37982752077,2,2024-01-01
8563428,58872351044,1,2024-01-01
8563980,49045540607,1,2024-01-01
8564532,14410105787,1,2024-01-01
8565085,4772369949,2,2024-01-01
8565637,93401389937,1,2024-01-01
8566189,67825227292,2,2024-01-01
8566741,91591271476,1,2024-01-01
8567294,5406754547,2,2024-01-01
8567846,52607412115,1,2024-01-01
8568398,19141825724,2,2024-01-01
8568951,83263405331,2,2024-01-01
8569503,67465594930,1,2024-01-01
8570055,72548856129,1,2024-01-01
8570608,62337554821,2,2024-01-01
8571160,45332486025,1,2024-01-01
8571712,81375859495,1,2024-01-01
8572264,80145220851,1,2024-01-01
8572817,58364847049,2,2024-01-01
8573369,76502214770,1,2024-01-01
8573921,75512874762,2,2024-01-01
8574474,4193004013,2,2024-01-01
8575026,42048653948,2,2024-01-01
8575578,57340297106,2,2024-01-01
8576131,4656298217,1,2024-01-01
8576683,17674108853,2,2024-01-01
8577235,57383412299,1,2024-01-01
8577787,2916755364,1,2024-01-01
8578340,70993925372,2,2024-01-01
8578892,19752939031,3,2024-01-01
8579444,40848096020,2,2024-01-01
8579997,69022633716,2,2024-01-01
8580549,81885217535,1,2024-01-01
8581101,50197701796,1,2024-01-01
8581654,56590596300,2,2024-01-01
8582206,82690100346,1,2024-01-01
8582758,85794494076,1,2024-01-01
8583310,58283758825,1,2024-01-01
8583863,34499831502,2,2024-01-01
8584415,68055495665,1,2024-01-01
8584967,54225606807,2,2024-01-01
8585520,82727665545,1,2024-01-01
8586072,79889069474,2,2024-01-01
8586624,33630175029,1,2024-01-01
8587177,16218426902,2,2024-01-01
8587729,64202688751,2,2024-01-01
8588281,73353854728,2,2024-01-01
8588833,57231280746,2,2024-01-01
8589386,90912400477,1,2024-01-01
8589938,14361595590,2,2024-01-01
8590490,77309886466,1,2024-01-01
8591043,71705664582,1,2024-01-01
8591595,37732527952,2,2024-01-01
8592147,30657935784,2,2024-01-01
8592700,93901716851,1,2024-01-01
8593252,32438327455,2,2024-01-01
8593804,33687992033,2,2024-01-01
8594356,5783246817,2,2024-01-01
8594909,61940818939,1,2024-01-01
8595461,1418751948,2,2024-01-01
8596013,57592293908,1,2024-01-01
8596566,73632430740,2,2024-01-01
8597118,79119455922,2,2024-01-01
8597670,40338710796,3,2024-01-01
8598223,24451074692,2,2024-01-01
8598775,42195098696,1,2024-01-01
8599327,56801344186,2,2024-01-01
8599879,84358583813,1,2024-01-01
8600432,91254953345,2,2024-01-01
8600984,59674372774,2,2024-01-01
8601536,50479057666,1,2024-01-01
8602089,36808090424,2,2024-01-01
8602641,39986898638,1,2024-01-01
8603193,74062611071,2,2024-01-01
8603746,22393264439,1,2024-01-01
8604298,44643013792,1,2024-01-01
8604850,22758004376,1,2024-01-01
8605402,83127324256,2,2024-01-01
8605955,19745024381,2,2024-01-01
8606507,71722714579,1,2024-01-01
8607059,73337401740,2,2024-01-01
8607612,84122216227,2,2024-01-01
8608164,89631278750,1,2024-01-01
8608716,78940581035,2,2024-01-01
8609269,94260787215,2,2024-01-01
8609821,87862035554,1,2024-01-01
8610373,1185412224,1,2024-01-01
8610925,37595184250,1,2024-01-01
8611478,31362273275,1,2024-01-01
8612030,67884820592,2,2024-01-01
8612582,32834933671,1,2024-01-01
8613135,42546018972,1,2024-01-01
8613687,13527823792,1,2024-01-01
8614239,26622836203,1,2024-01-01
8614792,5185047873,1,2024-01-01
8615344,12665311228,2,2024-01-01
8615896,8426641719,2,2024-01-01
8616448,34602725562,1,2024-01-01
8617001,60193840270,1,2024-01-01
8617553,37944358527,2,2024-01-01
8618105,57732979618,1,2024-01-01
8618658,84891818261,2,2024-01-01
8619210,26570521946,1,2024-01-01
8619762,90676024436,2,2024-01-01
8620315,75902078134,1,2024-01-01
8620867,43427212548,2,2024-01-01
8621419,9017087152,1,2024-01-01
8621971,78441301416,1,2024-01-01
8622524,77104411064,2,2024-01-01
8623076,86479169965,2,2024-01-01
8623628,49402364229,2,2024-01-01
8624181,89268142567,1,2024-01-01
8624733,89839656985,2,2024-01-01
8625285,67540384928,3,2024-01-01
8625838,66995592976,2,2024-01-01
8626390,79268593052,2,2024-01-01
8626942,40864216372,2,2024-01-01
8627494,93914413695,2,2024-01-01
8628047,69149253342,1,2024-01-01
8628599,62489719257,2,2024-01-01
8629151,13977207328,1,2024-01-01
8629704,2555197909,2,2024-01-01
8630256,44646171413,1,2024-01-01
8630808,83122323700,2,2024-01-01
8631361,80014715168,2,2024-01-01
8631913,54484568514,1,2024-01-01
8632465,39416985486,1,2024-01-01
8633017,75835713327,1,2024-01-01
8633570,31264336952,2,2024-01-01
8634122,2334169095,1,2024-01-01
8634674,56679654076,2,2024-01-01
8635227,9131918749,1,2024-01-01
8635779,43144289360,2,2024-01-01
8636331,38329406454,1,2024-01-01
8636884,53373068435,2,2024-01-01
8637436,33806127979,1,2024-01-01
8637988,47072082461,1,2024-01-01
8638540,26710414970,1,2024-01-01
8639093,41531528012,2,2024-01-01
8639645,9338992858,1,2024-01-01
8640197,77557651907,1,2024-01-01
8640750,73412316523,1,2024-01-01
8641302,92687634315,1,2024-01-01
8641854,56326269126,1,2024-01-01
8642407,88505394939,1,2024-01-01
8642959,81260941684,1,2024-01-01
8643511,58140053403,2,2024-01-01
8644063,4636470773,2,2024-01-01
8644616,2940330984,2,2024-01-01
8645168,26931889011,2,2024-01-01
8645720,80028409928,1,2024-01-01
8646273,57979740712,2,2024-01-01
8646825,48571452440,1,2024-01-01
8647377,24115323024,1,2024-01-01
8647930,65335647068,1,2024-01-01
8648482,53545330584,2,2024-01-01
8649034,97251442228,1,2024-01-01
8649586,47956894327,1,2024-01-01
8650139,70013765074,1,2024-01-01
8650691,642253354,2,2024-01-01
8651243,31745146726,1,2024-01-01
8651796,3411181059,1,2024-01-01
8652348,84601963202,1,2024-01-01
8652900,34444864284,2,2024-01-01
8653453,72952762608,2,2024-01-01
8654005,15602877147,2,2024-01-01
8654557,629192724,1,2024-01-01
8655109,39733271343,2,2024-01-01
8655662,54107245460,1,2024-01-01
8656214,75256095498,1,2024-01-01
8656766,72514411343,1,2024-01-01
8657319,12042014926,1,2024-01-01
8657871,6870844494,2,2024-01-01
8658423,9386720488,2,2024-01-01
8658976,65502695727,1,2024-01-01
8659528,33119613544,2,2024-01-01
8660080,3918104849,2,2024-01-01
8660632,76809374861,3,2024-01-01
8661185,5217729743,2,2024-01-01
8661737,11009613179,1,2024-01-01
8662289,71559034675,1,2024-01-01
8662842,44060771261,2,2024-01-01
8663394,83477607775,1,2024-01-01
8663946,54835688104,1,2024-01-01
8664499,19030946442,2,2024-01-01
8665051,11975072080,1,2024-01-01
8665603,4145694619,2,2024-01-01
8666155,3928952068,1,2024-01-01
8666708,7452047075,1,2024-01-01
8667260,58301384597,1,2024-01-01
8667812,73822708635,2,2024-01-01
8668365,60987006483,1,2024-01-01
8668917,87655796039,2,2024-01-01
8669469,3456888691,1,2024-01-01
8670022,31320150521,2,2024-01-01
8670574,80383946226,1,2024-01-01
8671126,684333986,1,2024-01-01
8671678,83838871761,2,2024-01-01
8672231,92155503860,1,2024-01-01
8672783,25950742800,2,2024-01-01
8673335,16852315684,1,2024-01-01
8673888,74974861577,2,2024-01-01
8674440,55416632933,1,2024-01-01
8674992,8412437950,2,2024-01-01
8675545,29522671306,1,2024-01-01
8676097,46724342378,2,2024-01-01
8676649,36042832660,2,2024-01-01
8677201,37967735787,1,2024-01-01
8677754,51471463198,1,2024-01-01
8678306,33164928609,2,2024-01-01
8678858,77553602722,2,2024-01-01
8679411,33017146896,2,2024-01-01
8679963,49306014292,2,2024-01-01
8680515,8941896185,2,2024-01-01
8681068,28461441215,2,2024-01-01
8681620,60563062668,1,2024-01-01
8682172,69072653198,2,2024-01-01
8682724,75362695530,2,2024-01-01
8683277,67903576830,2,2024-01-01
8683829,68963041902,2,2024-01-01
8684381,95998088115,1,2024-01-01
8684934,62983623490,1,2024-01-01
8685486,745651823,2,2024-01-01
8686038,4456318132,2,2024-01-01
8686591,31705883982,1,2024-01-01
8687143,86565371997,2,2024-01-01
8687695,38842017991,1,2024-01-01
8688247,46860781865,2,2024-01-01
8688800,872285893,1,2024-01-01
8689352,1381644099,1,2024-01-01
8689904,6251533408,1,2024-01-01
8690457,61730093398,2,2024-01-01
8691009,18500297575,2,2024-01-01
8691561,97826345491,2,2024-01-01
8692114,24604229491,1,2024-01-01
8692666,23617239789,2,2024-01-01
8693218,61072346884,1,2024-01-01
8693770,93061582921,2,2024-01-01
8694323,91181380088,2,2024-01-01
8694875,79090922842,2,2024-01-01
8695427,89624133766,2,2024-01-01
8695980,6818677339,1,2024-01-01
8696532,81761846533,1,2024-01-01
8697084,8265109977,1,2024-01-01
8697637,9160478271,1,2024-01-01
8698189,62948757553,1,2024-01-01
8698741,37933398297,2,2024-01-01
8699293,97569727023,2,2024-01-01
8699846,29015425383,2,2024-01-01
8700398,8657597258,2,2024-01-01
8700950,63559641177,2,2024-01-01
8701503,87941110973,2,2024-01-01
8702055,787093746,1,2024-01-01
8702607,44090825459,2,2024-01-01
8703160,53883885694,1,2024-01-01
8703712,40206059905,1,2024-01-01
8704264,2394519254,1,2024-01-01
8704816,73009344286,2,2024-01-01
8705369,69128998438,2,2024-01-01
8705921,35668675252,1,2024-01-01
8706473,14181346359,2,2024-01-01
8707026,47851655799,1,2024-01-01
8707578,83174789438,2,2024-01-01
8708130,62047968167,1,2024-01-01
8708683,52690897592,1,2024-01-01
8709235,12508460108,2,2024-01-01
8709787,13906329836,1,2024-01-01
8710339,78797186971,2,2024-01-01
8710892,85468530756,2,2024-01-01
8711444,19494518574,2,2024-01-01
8711996,50995237761,1,2024-01-01
8712549,51504255083,2,2024-01-01
8713101,6385691902,2,2024-01-01
8713653,74334663961,3,2024-01-01
8714206,5561261477,1,2024-01-01
8714758,89544511070,2,2024-01-01
8715310,74414695434,1,2024-01-01
8715862,87152538343,2,2024-01-01
8716415,27524358551,1,2024-01-01
8716967,69991309700,2,2024-01-01
8717519,3242834615,1,2024-01-01
8718072,35768891884,1,2024-01-01
8718624,52377195868,2,2024-01-01
8719176,41945621503,2,2024-01-01
8719729,49685250594,2,2024-01-01
8720281,49649223524,1,2024-01-01
8720833,58740611708,1,2024-01-01
8721385,48369686303,2,2024-01-01
8721938,54372365734,2,2024-01-01
8722490,45552417442,2,2024-01-01
8723042,26736140449,2,2024-01-01
8723595,86058696461,1,2024-01-01
8724147,24993662023,3,2024-01-01
8724699,56088729960,1,2024-01-01
8725252,35865215956,2,2024-01-01
8725804,11980298961,2,2024-01-01
8726356,85453306800,2,2024-01-01
8726908,94192387790,2,2024-01-01
8727461,36179235736,2,2024-01-01
8728013,52515465454,2,2024-01-01
8728565,89283865573,1,2024-01-01
8729118,56435055188,2,2024-01-01
8729670,29205114128,3,2024-01-01
8730222,56027475049,2,2024-01-01
8730775,15371959864,1,2024-01-01
8731327,45493492409,2,2024-01-01
8731879,50383696365,2,2024-01-01
8732431,72706808512,1,2024-01-01
8732984,23523625236,2,2024-01-01
8733536,68546455666,2,2024-01-01
8734088,58415329870,2,2024-01-01
8734641,53352712430,1,2024-01-01
8735193,60257860860,1,2024-01-01
8735745,10889435402,1,2024-01-01
8736298,79218067542,2,2024-01-01
8736850,65463494167,1,2024-01-01
8737402,34773915324,2,2024-01-01
8737954,12023893361,1,2024-01-01
8738507,83058814906,2,2024-01-01
8739059,56631573042,2,2024-01-01
8739611,4069357680,1,2024-01-01
8740164,15816322931,1,2024-01-01
8740716,45234123757,2,2024-01-01
8741268,40495601306,2,2024-01-01
8741821,82942727374,1,2024-01-01
8742373,24950426734,1,2024-01-01
8742925,18742205127,1,2024-01-01
8743477,77287541753,1,2024-01-01
8744030,43960992860,2,2024-01-01
8744582,48674278136,2,2024-01-01
8745134,81036819685,1,2024-01-01
8745687,21581080879,3,2024-01-01
8746239,53502237805,2,2024-01-01
8746791,15154523257,2,2024-01-01
8747344,21983644710,1,2024-01-01
8747896,83470268695,2,2024-01-01
8748448,48109185493,2,2024-01-01
8749000,42696719426,2,2024-01-01
8749553,64470143736,1,2024-01-01
8750105,82313615928,1,2024-01-01
8750657,83462340849,2,2024-01-01
8751210,95181656381,2,2024-01-01
8751762,93218769718,2,2024-01-01
8752314,20396487559,1,2024-01-01
8752867,82907350015,2,2024-01-01
8753419,88477784742,2,2024-01-01
8753971,50314516702,2,2024-01-01
8754523,29889722489,1,2024-01-01
8755076,30686288202,2,2024-01-01
8755628,85330411718,2,2024-01-01
8756180,2410310958,1,2024-01-01
8756733,10399459429,1,2024-01-01
8757285,17295876184,1,2024-01-01
8757837,48404702062,1,2024-01-01
8758390,69878790083,2,2024-01-01
8758942,97876826053,2,2024-01-01
8759494,55248588208,1,2024-01-01
8760046,68820429757,1,2024-01-01
8760599,86893485943,1,2024-01-01
8761151,45918241968,1,2024-01-01
8761703,91041364419,1,2024-01-01
8762256,10736245461,3,2024-01-01
8762808,36527172829,1,2024-01-01
8763360,55211057945,2,2024-01-01
8763913,57717061367,1,2024-01-01
8764465,89209396347,2,2024-01-01
8765017,7014050981,1,2024-01-01
8765569,87679423147,2,2024-01-01
8766122,38404946949,2,2024-01-01
8766674,71566433925,2,2024-01-01
8767226,60666058628,1,2024-01-01
8767779,77241028393,1,2024-01-01
8768331,41514103248,2,2024-01-01
8768883,7588697161,1,2024-01-01
8769436,85305371690,2,2024-01-01
8769988,76163074974,1,2024-01-01
8770540,2572909577,1,2024-01-01
8771092,95860552669,2,2024-01-01
8771645,88036011831,2,2024-01-01
8772197,11714643384,1,2024-01-01
8772749,11808402025,2,2024-01-01
8773302,41556157107,1,2024-01-01
8773854,41640780574,1,2024-01-01
8774406,61138815245,2,2024-01-01
8774959,15992681398,1,2024-01-01
8775511,14803400327,2,2024-01-01
8776063,50896319563,2,2024-01-01
8776615,29844549550,3,2024-01-01
8777168,601269475,2,2024-01-01
8777720,36817019376,1,2024-01-01
8778272,84241402441,2,2024-01-01
8778825,64044657989,2,2024-01-01
8779377,31503551056,2,2024-01-01
8779929,19665297716,1,2024-01-01
8780482,65897632290,3,2024-01-01
8781034,49526082636,2,2024-01-01
8781586,46030348813,2,2024-01-01
8782138,43394355440,1,2024-01-01
8782691,58868076069,1,2024-01-01
8783243,52051882699,1,2024-01-01
8783795,57422697093,1,2024-01-01
8784348,59159545198,2,2024-01-01
8784900,1331403772,2,2024-01-01
8785452,94118536659,1,2024-01-01
8786005,49394984127,2,2024-01-01
8786557,65384524729,2,2024-01-01
8787109,34487442533,2,2024-01-01
8787661,87452157830,1,2024-01-01
8788214,23591839608,2,2024-01-01
8788766,52874828264,2,2024-01-01
8789318,30460608156,2,2024-01-01
8789871,28063502386,1,2024-01-01
8790423,53736467368,2,2024-01-01
8790975,55539776263,2,2024-01-01
8791528,67403906400,2,2024-01-01
8792080,84089002689,2,2024-01-01
8792632,79780329403,1,2024-01-01
8793184,94684546193,2,2024-01-01
8793737,8506430316,2,2024-01-01
8794289,95431253655,1,2024-01-01
8794841,34514194778,2,2024-01-01
8795394,16214426713,2,2024-01-01
8795946,90726601910,2,2024-01-01
8796498,65846271539,2,2024-01-01
8797051,73709525117,1,2024-01-01
8797603,72253840374,2,2024-01-01
8798155,42119843945,2,2024-01-01
8798707,24157676981,1,2024-01-01
8799260,18531331273,1,2024-01-01
8799812,82631851678,1,2024-01-01
8800364,15358967646,1,2024-01-01
8800917,67876667632,2,2024-01-01
8801469,17577723249,2,2024-01-01
8802021,8175453166,2,2024-01-01
8802574,21665956322,2,2024-01-01
8803126,93971602914,1,2024-01-01
8803678,83023094656,1,2024-01-01
8804230,6655162414,1,2024-01-01
8804783,80381348946,1,2024-01-01
8805335,27970175355,1,2024-01-01
8805887,28068303127,1,2024-01-01
8806440,82034859410,1,2024-01-01
8806992,77472761039,1,2024-01-01
8807544,70075502484,1,2024-01-01
8808097,39500039422,3,2024-01-01
8808649,33721833516,2,2024-01-01
8809201,67583227943,1,2024-01-01
8809753,7520616970,1,2024-01-01
8810306,28955235494,1,2024-01-01
8810858,91144595253,2,2024-01-01
8811410,94794401360,1,2024-01-01
8811963,34299064175,1,2024-01-01
8812515,45262173985,2,2024-01-01
8813067,22651045357,2,2024-01-01
8813620,93752626781,2,2024-01-01
8814172,87548029943,2,2024-01-01
8814724,11597113420,2,2024-01-01
8815276,67786405329,2,2024-01-01
8815829,12399714838,2,2024-01-01
8816381,12809655331,2,2024-01-01
8816933,15229841640,1,2024-01-01
8817486,55586272905,1,2024-01-01
8818038,80247798603,2,2024-01-01
8818590,5347497262,2,2024-01-01
8819143,3610829188,2,2024-01-01
8819695,33109733281,2,2024-01-01
8820247,49155903439,2,2024-01-01
8820799,67896847654,1,2024-01-01
8821352,10316696529,2,2024-01-01
8821904,11478683055,1,2024-01-01
8822456,89119058844,1,2024-01-01
8823009,12538060709,2,2024-01-01
8823561,27428018027,2,2024-01-01
8824113,17796137367,2,2024-01-01
8824666,94633195255,2,2024-01-01
8825218,14140975808,2,2024-01-01
8825770,63073631325,2,2024-01-01
8826322,34067146001,1,2024-01-01
8826875,85572604665,1,2024-01-01
8827427,20920646717,1,2024-01-01
8827979,35058533156,1,2024-01-01
8828532,72445978276,2,2024-01-01
8829084,84043041260,2,2024-01-01
8829636,83612375917,2,2024-01-01
8830189,1947777816,2,2024-01-01
8830741,57537906726,1,2024-01-01
8831293,38846989860,3,2024-01-01
8831845,55932363548,2,2024-01-01
8832398,27861792238,1,2024-01-01
8832950,75466792823,1,2024-01-01
8833502,31979577009,2,2024-01-01
8834055,45846780491,2,2024-01-01
8834607,58899548525,2,2024-01-01
8835159,28458359271,1,2024-01-01
8835712,53810957379,1,2024-01-01
8836264,85104863121,1,2024-01-01
8836816,97637864483,1,2024-01-01
8837368,47916678449,2,2024-01-01
8837921,41722685519,1,2024-01-01
8838473,56463541754,2,2024-01-01
8839025,82624747481,2,2024-01-01
8839578,42296574177,1,2024-01-01
8840130,96216377717,2,2024-01-01
8840682,1946610104,2,2024-01-01
8841235,47081672819,2,2024-01-01
8841787,60991235926,2,2024-01-01
8842339,72640584542,2,2024-01-01
8842891,56319497252,2,2024-01-01
8843444,20611933352,1,2024-01-01
8843996,83653709752,1,2024-01-01
8844548,82440166075,1,2024-01-01
8845101,85738380932,1,2024-01-01
8845653,56257639483,1,2024-01-01
8846205,10650706118,1,2024-01-01
8846758,11738182971,2,2024-01-01
8847310,1710619868,1,2024-01-01
8847862,53032585083,3,2024-01-01
8848414,63394970532,2,2024-01-01
8848967,50388241834,2,2024-01-01
8849519,56113473546,2,2024-01-01
8850071,5352948073,2,2024-01-01
8850624,16561973502,2,2024-01-01
8851176,98293464066,1,2024-01-01
8851728,76019564548,1,2024-01-01
8852281,33358888668,2,2024-01-01
8852833,82009795180,2,2024-01-01
8853385,31824315487,2,2024-01-01
8853937,92992025904,2,2024-01-01
8854490,49496466826,2,2024-01-01
8855042,64598005521,2,2024-01-01
8855594,46522529511,2,2024-01-01
8856147,23044537626,1,2024-01-01
8856699,33962600899,1,2024-01-01
8857251,79122353847,1,2024-01-01
8857804,34766674106,2,2024-01-01
8858356,64136040270,2,2024-01-01
8858908,77794628062,2,2024-01-01
8859460,40280972019,2,2024-01-01
8860013,95967637433,2,2024-01-01
8860565,23377370676,1,2024-01-01
8861117,25781266810,1,2024-01-01
8861670,61458397556,1,2024-01-01
8862222,41389873671,2,2024-01-01
8862774,94305824487,2,2024-01-01
8863327,57521810933,1,2024-01-01
8863879,23144397860,2,2024-01-01
8864431,28352747766,1,2024-01-01
8864983,52914166832,1,2024-01-01
8865536,22467915396,2,2024-01-01
8866088,69225516161,1,2024-01-01
8866640,95546241483,1,2024-01-01
8867193,37825284251,2,2024-01-01
8867745,24626395643,1,2024-01-01
8868297,25676942276,2,2024-01-01
8868850,94627131295,1,2024-01-01
8869402,252632051,2,2024-01-01
8869954,97190234871,1,2024-01-01
8870506,50331627709,2,2024-01-01
8871059,22927283292,2,2024-01-01
8871611,59007411863,2,2024-01-01
8872163,47631460543,2,2024-01-01
8872716,12281070442,1,2024-01-01
8873268,43911767609,2,2024-01-01
8873820,28505177356,1,2024-01-01
8874373,18721150729,2,2024-01-01
8874925,67762544789,2,2024-01-01
8875477,60953035013,1,2024-01-01
8876029,70112461736,2,2024-01-01
8876582,27851968101,2,2024-01-01
8877134,32902427894,2,2024-01-01
8877686,50433076567,2,2024-01-01
8878239,20151997654,2,2024-01-01
8878791,67150158493,1,2024-01-01
8879343,71677885860,2,2024-01-01
8879896,86229830443,2,2024-01-01
8880448,77337404869,2,2024-01-01
8881000,96091807090,1,2024-01-01
8881552,17029677302,1,2024-01-01
8882105,6307385666,2,2024-01-01
8882657,9321712224,2,2024-01-01
8883209,92753015546,1,2024-01-01
8883762,52797174912,2,2024-01-01
8884314,35754036431,2,2024-01-01
8884866,92284246029,1,2024-01-01
8885419,57777741540,1,2024-01-01
8885971,62437260317,1,2024-01-01
8886523,29663525701,2,2024-01-01
8887075,54027773552,1,2024-01-01
8887628,12057363582,1,2024-01-01
8888180,20816136806,1,2024-01-01
8888732,56848092122,2,2024-01-01
8889285,42110722297,1,2024-01-01
8889837,23320349088,2,2024-01-01
8890389,23863919798,2,2024-01-01
8890942,18112902182,1,2024-01-01
8891494,47208391811,1,2024-01-01
8892046,75191236770,2,2024-01-01
8892598,75509239473,1,2024-01-01
8893151,30366208223,2,2024-01-01
8893703,51637426175,2,2024-01-01
8894255,22500869499,2,2024-01-01
8894808,65776004253,1,2024-01-01
8895360,80350256618,2,2024-01-01
8895912,68996594527,1,2024-01-01
8896465,95124474321,2,2024-01-01
8897017,21806565972,2,2024-01-01
8897569,82888492940,2,2024-01-01
8898121,43219497981,1,2024-01-01
8898674,74608280633,2,2024-01-01
8899226,69425024685,2,2024-01-01
8899778,21702582390,2,2024-01-01
8900331,66515197611,1,2024-01-01
8900883,79217055199,2,2024-01-01
8901435,93596552529,2,2024-01-01
8901988,40590664976,1,2024-01-01
8902540,80373411426,1,2024-01-01
8903092,60889096692,1,2024-01-01
8903644,18439995352,2,2024-01-01
8904197,37646735586,2,2024-01-01
8904749,58176198760,1,2024-01-01
8905301,95887532256,2,2024-01-01
8905854,21334262097,2,2024-01-01
8906406,30632212582,2,2024-01-01
8906958,72487724373,2,2024-01-01
8907511,159185860,2,2024-01-01
8908063,81403333888,1,2024-01-01
8908615,76973362390,1,2024-01-01
8909167,35128274196,1,2024-01-01
8909720,23162199143,2,2024-01-01
8910272,53409480149,1,2024-01-01
8910824,19986353666,2,2024-01-01
8911377,10585396439,2,2024-01-01
8911929,63942498810,2,2024-01-01
8912481,76873628458,2,2024-01-01
8913034,42323712209,2,2024-01-01
8913586,43926959863,2,2024-01-01
8914138,3226446109,2,2024-01-01
8914690,59490022078,1,2024-01-01
8915243,59459581609,2,2024-01-01
8915795,31107384367,1,2024-01-01
8916347,97916383360,2,2024-01-01
8916900,20885551319,2,2024-01-01
8917452,37816887565,1,2024-01-01
8918004,73683079151,1,2024-01-01
8918557,44197566413,2,2024-01-01
8919109,30122752777,1,2024-01-01
8919661,26434579282,2,2024-01-01
8920213,62338701393,2,2024-01-01
8920766,54767852573,2,2024-01-01
8921318,6222131324,1,2024-01-01
8921870,77182450316,2,2024-01-01
8922423,6392898236,2,2024-01-01
8922975,85894941959,1,2024-01-01
8923527,6797707479,1,2024-01-01
8924080,24002614330,2,2024-01-01
8924632,13007454933,1,2024-01-01
8925184,8797030595,2,2024-01-01
8925736,11775208867,1,2024-01-01
8926289,61600415671,2,2024-01-01
8926841,45291426428,2,2024-01-01
8927393,84446131218,1,2024-01-01
8927946,27438089321,1,2024-01-01
8928498,59984218388,1,2024-01-01
8929050,31014944538,2,2024-01-01
8929603,36517798529,2,2024-01-01
8930155,80967291010,1,2024-01-01
8930707,95704343044,2,2024-01-01
8931259,65172403042,2,2024-01-01
8931812,67307934048,2,2024-01-01
8932364,93254761352,1,2024-01-01
8932916,30128595356,1,2024-01-01
8933469,50679419809,1,2024-01-01
8934021,64875579510,1,2024-01-01
8934573,66035240139,2,2024-01-01
8935126,48162193535,1,2024-01-01
8935678,76710055285,2,2024-01-01
8936230,88812042152,2,2024-01-01
8936782,63651698142,2,2024-01-01
8937335,90061719040,1,2024-01-01
8937887,55764431147,1,2024-01-01
8938439,95044715975,1,2024-01-01
8938992,23697991816,2,2024-01-01
8939544,6810828577,2,2024-01-01
8940096,97380917946,1,2024-01-01
8940649,57290994351,2,2024-01-01
8941201,32570741865,2,2024-01-01
8941753,6999833142,1,2024-01-01
8942305,43595487172,1,2024-01-01
8942858,64901520217,1,2024-01-01
8943410,96461188353,1,2024-01-01
8943962,63637096242,3,2024-01-01
8944515,60362971248,1,2024-01-01
8945067,954773821,1,2024-01-01
8945619,34315898895,1,2024-01-01
8946172,90851276355,2,2024-01-01
8946724,29038009629,2,2024-01-01
8947276,62885925701,2,2024-01-01
8947828,56864515057,2,2024-01-01
8948381,85752718878,1,2024-01-01
8948933,79824943441,2,2024-01-01
8949485,40923208571,1,2024-01-01
8950038,37031760362,2,2024-01-01
8950590,57210598220,2,2024-01-01
8951142,90720463072,1,2024-01-01
8951695,66815851839,2,2024-01-01
8952247,77803912622,1,2024-01-01
8952799,69622589631,1,2024-01-01
8953351,38296179099,1,2024-01-01
8953904,3735999024,1,2024-01-01
8954456,81579669713,1,2024-01-01
8955008,92870237689,2,2024-01-01
8955561,20752650289,2,2024-01-01
8956113,20489944923,2,2024-01-01
8956665,77988765703,1,2024-01-01
8957218,31060241338,2,2024-01-01
8957770,31195057805,2,2024-01-01
8958322,39696452819,2,2024-01-01
8958874,2985146190,1,2024-01-01
8959427,7266760840,2,2024-01-01
8959979,51469170323,1,2024-01-01
8960531,1358298869,1,2024-01-01
8961084,29571859412,1,2024-01-01
8961636,47520341650,1,2024-01-01
8962188,58989811610,1,2024-01-01
8962741,18051872368,1,2024-01-01
8963293,34292582714,1,2024-01-01
8963845,84206701320,2,2024-01-01
8964397,75887026876,2,2024-01-01
8964950,38530532412,2,2024-01-01
8965502,77675322287,2,2024-01-01
8966054,15282909474,2,2024-01-01
8966607,84349731704,2,2024-01-01
8967159,11040483502,1,2024-01-01
8967711,65150206687,2,2024-01-01
8968264,76518749391,2,2024-01-01
8968816,2608220374,1,2024-01-01
8969368,19837237675,1,2024-01-01
8969920,93898161084,1,2024-01-01
8970473,54187051587,3,2024-01-01
8971025,97638683530,1,2024-01-01
8971577,53987411557,1,2024-01-01
8972130,31749410753,2,2024-01-01
8972682,64025242518,1,2024-01-01
8973234,9722511859,1,2024-01-01
8973787,20466139301,2,2024-01-01
8974339,58724020431,1,2024-01-01
8974891,8008595175,1,2024-01-01
