price_id,listing_id,price,timestamp
22013,13266814,1166,2024-01-01
22014,13267367,1017,2024-01-01
22015,13267919,577,2024-01-01
22016,13268471,1073,2024-01-01
22017,13269024,467,2024-01-01
22018,13269576,1167,2024-01-01
22019,13270128,372,2024-01-01
22020,13270681,392,2024-01-01
22021,13271233,401,2024-01-01
22022,13271785,863,2024-01-01
22023,13272337,958,2024-01-01
22024,13272890,524,2024-01-01
22025,13273442,320,2024-01-01
22026,13273994,1078,2024-01-01
22027,13274547,317,2024-01-01
22028,13275099,136,2024-01-01
22029,13275651,147,2024-01-01
22030,13276204,518,2024-01-01
22031,13276756,436,2024-01-01
22032,13277308,1199,2024-01-01
22033,13277860,1180,2024-01-01
22034,13278413,676,2024-01-01
22035,13278965,1194,2024-01-01
22036,13279517,350,2024-01-01
22037,13280070,87,2024-01-01
22038,13280622,504,2024-01-01
22039,13281174,979,2024-01-01
22040,13281727,1019,2024-01-01
22041,13282279,852,2024-01-01
22042,13282831,275,2024-01-01
22043,13283383,156,2024-01-01
22044,13283936,717,2024-01-01
22045,13284488,1034,2024-01-01
22046,13285040,944,2024-01-01
22047,13285593,776,2024-01-01
22048,13286145,100,2024-01-01
22049,13286697,441,2024-01-01
22050,13287250,511,2024-01-01
22051,13287802,341,2024-01-01
22052,13288354,365,2024-01-01
22053,13288906,977,2024-01-01
22054,13289459,1043,2024-01-01
22055,13290011,96,2024-01-01
22056,13290563,883,2024-01-01
22057,13291116,259,2024-01-01
22058,13291668,535,2024-01-01
22059,13292220,411,2024-01-01
22060,13292773,961,2024-01-01
22061,13293325,462,2024-01-01
22062,13293877,592,2024-01-01
22063,13294429,358,2024-01-01
22064,13294982,635,2024-01-01
22065,13295534,530,2024-01-01
22066,13296086,757,2024-01-01
22067,13296639,458,2024-01-01
22068,13297191,635,2024-01-01
22069,13297743,868,2024-01-01
22070,13298296,853,2024-01-01
22071,13298848,1125,2024-01-01
22072,13299400,435,2024-01-01
22073,13299952,148,2024-01-01
22074,13300505,689,2024-01-01
22075,13301057,617,2024-01-01
22076,13301609,715,2024-01-01
22077,13302162,783,2024-01-01
22078,13302714,331,2024-01-01
22079,13303266,651,2024-01-01
22080,13303819,431,2024-01-01
22081,13304371,959,2024-01-01
22082,13304923,361,2024-01-01
22083,13305475,1168,2024-01-01
22084,13306028,678,2024-01-01
22085,13306580,148,2024-01-01
22086,13307132,995,2024-01-01
22087,13307685,711,2024-01-01
22088,13308237,116,2024-01-01
22089,13308789,772,2024-01-01
22090,13309342,622,2024-01-01
22091,13309894,960,2024-01-01
22092,13310446,893,2024-01-01
22093,13310998,455,2024-01-01
22094,13311551,693,2024-01-01
22095,13312103,805,2024-01-01
22096,13312655,1130,2024-01-01
22097,13313208,335,2024-01-01
22098,13313760,432,2024-01-01
22099,13314312,536,2024-01-01
22100,13314865,1067,2024-01-01
22101,13315417,138,2024-01-01
22102,13315969,883,2024-01-01
22103,13316521,253,2024-01-01
22104,13317074,293,2024-01-01
22105,13317626,348,2024-01-01
22106,13318178,684,2024-01-01
22107,13318731,543,2024-01-01
22108,13319283,607,2024-01-01
22109,13319835,763,2024-01-01
22110,13320388,416,2024-01-01
22111,13320940,771,2024-01-01
22112,13321492,864,2024-01-01
22113,13322044,829,2024-01-01
22114,13322597,815,2024-01-01
22115,13323149,761,2024-01-01
22116,13323701,288,2024-01-01
22117,13324254,174,2024-01-01
22118,13324806,285,2024-01-01
22119,13325358,137,2024-01-01
22120,13325911,137,2024-01-01
22121,13326463,541,2024-01-01
22122,13327015,951,2024-01-01
22123,13327567,758,2024-01-01
22124,13328120,1118,2024-01-01
22125,13328672,134,2024-01-01
22126,13329224,338,2024-01-01
22127,13329777,1012,2024-01-01
22128,13330329,1020,2024-01-01
22129,13330881,74,2024-01-01
22130,13331434,103,2024-01-01
22131,13331986,412,2024-01-01
22132,13332538,687,2024-01-01
22133,13333090,393,2024-01-01
22134,13333643,451,2024-01-01
22135,13334195,616,2024-01-01
22136,13334747,128,2024-01-01
22137,13335300,651,2024-01-01
22138,13335852,651,2024-01-01
22139,13336404,106,2024-01-01
22140,13336957,661,2024-01-01
22141,13337509,63,2024-01-01
22142,13338061,128,2024-01-01
22143,13338613,383,2024-01-01
22144,13339166,493,2024-01-01
22145,13339718,483,2024-01-01
22146,13340270,231,2024-01-01
22147,13340823,861,2024-01-01
22148,13341375,1072,2024-01-01
22149,13341927,488,2024-01-01
22150,13342480,114,2024-01-01
22151,13343032,400,2024-01-01
22152,13343584,540,2024-01-01
22153,13344136,440,2024-01-01
22154,13344689,373,2024-01-01
22155,13345241,959,2024-01-01
22156,13345793,645,2024-01-01
22157,13346346,506,2024-01-01
22158,13346898,379,2024-01-01
22159,13347450,237,2024-01-01
22160,13348003,784,2024-01-01
22161,13348555,567,2024-01-01
22162,13349107,652,2024-01-01
22163,13349659,1186,2024-01-01
22164,13350212,830,2024-01-01
22165,13350764,140,2024-01-01
22166,13351316,616,2024-01-01
22167,13351869,686,2024-01-01
22168,13352421,625,2024-01-01
22169,13352973,1158,2024-01-01
22170,13353526,969,2024-01-01
22171,13354078,733,2024-01-01
22172,13354630,660,2024-01-01
22173,13355182,629,2024-01-01
22174,13355735,1095,2024-01-01
22175,13356287,140,2024-01-01
22176,13356839,117,2024-01-01
22177,13357392,1174,2024-01-01
22178,13357944,406,2024-01-01
22179,13358496,515,2024-01-01
22180,13359049,822,2024-01-01
22181,13359601,100,2024-01-01
22182,13360153,914,2024-01-01
22183,13360705,1185,2024-01-01
22184,13361258,444,2024-01-01
22185,13361810,323,2024-01-01
22186,13362362,775,2024-01-01
22187,13362915,78,2024-01-01
22188,13363467,141,2024-01-01
22189,13364019,940,2024-01-01
22190,13364572,320,2024-01-01
22191,13365124,248,2024-01-01
22192,13365676,511,2024-01-01
22193,13366228,1024,2024-01-01
22194,13366781,1166,2024-01-01
22195,13367333,1063,2024-01-01
22196,13367885,1107,2024-01-01
22197,13368438,957,2024-01-01
22198,13368990,122,2024-01-01
22199,13369542,432,2024-01-01
22200,13370095,369,2024-01-01
22201,13370647,760,2024-01-01
22202,13371199,1097,2024-01-01
22203,13371751,834,2024-01-01
22204,13372304,309,2024-01-01
22205,13372856,817,2024-01-01
22206,13373408,199,2024-01-01
22207,13373961,443,2024-01-01
22208,13374513,323,2024-01-01
22209,13375065,263,2024-01-01
22210,13375618,1062,2024-01-01
22211,13376170,1130,2024-01-01
22212,13376722,1081,2024-01-01
22213,13377274,502,2024-01-01
22214,13377827,1165,2024-01-01
22215,13378379,908,2024-01-01
22216,13378931,446,2024-01-01
22217,13379484,326,2024-01-01
22218,13380036,189,2024-01-01
22219,13380588,1109,2024-01-01
22220,13381141,274,2024-01-01
22221,13381693,1017,2024-01-01
22222,13382245,927,2024-01-01
22223,13382797,904,2024-01-01
22224,13383350,948,2024-01-01
22225,13383902,61,2024-01-01
22226,13384454,646,2024-01-01
22227,13385007,299,2024-01-01
22228,13385559,170,2024-01-01
22229,13386111,147,2024-01-01
22230,13386664,166,2024-01-01
22231,13387216,726,2024-01-01
22232,13387768,454,2024-01-01
22233,13388320,626,2024-01-01
22234,13388873,128,2024-01-01
22235,13389425,158,2024-01-01
22236,13389977,677,2024-01-01
22237,13390530,898,2024-01-01
22238,13391082,179,2024-01-01
22239,13391634,286,2024-01-01
22240,13392187,963,2024-01-01
22241,13392739,375,2024-01-01
22242,13393291,679,2024-01-01
22243,13393843,663,2024-01-01
22244,13394396,81,2024-01-01
22245,13394948,707,2024-01-01
22246,13395500,592,2024-01-01
22247,13396053,1047,2024-01-01
22248,13396605,1196,2024-01-01
22249,13397157,191,2024-01-01
22250,13397710,154,2024-01-01
22251,13398262,876,2024-01-01
22252,13398814,52,2024-01-01
22253,13399366,1121,2024-01-01
22254,13399919,1125,2024-01-01
22255,13400471,1017,2024-01-01
22256,13401023,774,2024-01-01
22257,13401576,599,2024-01-01
22258,13402128,644,2024-01-01
22259,13402680,720,2024-01-01
22260,13403233,557,2024-01-01
22261,13403785,222,2024-01-01
22262,13404337,1147,2024-01-01
22263,13404889,1176,2024-01-01
22264,13405442,69,2024-01-01
22265,13405994,1172,2024-01-01
22266,13406546,271,2024-01-01
22267,13407099,1052,2024-01-01
22268,13407651,301,2024-01-01
22269,13408203,986,2024-01-01
22270,13408756,1020,2024-01-01
22271,13409308,609,2024-01-01
22272,13409860,203,2024-01-01
22273,13410412,819,2024-01-01
22274,13410965,612,2024-01-01
22275,13411517,1043,2024-01-01
22276,13412069,431,2024-01-01
22277,13412622,970,2024-01-01
22278,13413174,906,2024-01-01
22279,13413726,1141,2024-01-01
22280,13414279,808,2024-01-01
22281,13414831,241,2024-01-01
22282,13415383,1183,2024-01-01
22283,13415935,52,2024-01-01
22284,13416488,784,2024-01-01
22285,13417040,123,2024-01-01
22286,13417592,615,2024-01-01
22287,13418145,1141,2024-01-01
22288,13418697,1133,2024-01-01
22289,13419249,1129,2024-01-01
22290,13419802,768,2024-01-01
22291,13420354,920,2024-01-01
22292,13420906,520,2024-01-01
22293,13421458,444,2024-01-01
22294,13422011,715,2024-01-01
22295,13422563,727,2024-01-01
22296,13423115,730,2024-01-01
22297,13423668,997,2024-01-01
22298,13424220,677,2024-01-01
22299,13424772,753,2024-01-01
22300,13425325,501,2024-01-01
22301,13425877,553,2024-01-01
22302,13426429,336,2024-01-01
22303,13426981,920,2024-01-01
22304,13427534,108,2024-01-01
22305,13428086,516,2024-01-01
22306,13428638,398,2024-01-01
22307,13429191,667,2024-01-01
22308,13429743,207,2024-01-01
22309,13430295,787,2024-01-01
22310,13430848,124,2024-01-01
22311,13431400,595,2024-01-01
22312,13431952,1153,2024-01-01
22313,13432504,1043,2024-01-01
22314,13433057,760,2024-01-01
22315,13433609,571,2024-01-01
22316,13434161,467,2024-01-01
22317,13434714,379,2024-01-01
22318,13435266,1063,2024-01-01
22319,13435818,169,2024-01-01
22320,13436371,167,2024-01-01
22321,13436923,441,2024-01-01
22322,13437475,964,2024-01-01
22323,13438027,87,2024-01-01
22324,13438580,727,2024-01-01
22325,13439132,1128,2024-01-01
22326,13439684,527,2024-01-01
22327,13440237,359,2024-01-01
22328,13440789,274,2024-01-01
22329,13441341,493,2024-01-01
22330,13441894,1194,2024-01-01
22331,13442446,393,2024-01-01
22332,13442998,301,2024-01-01
22333,13443550,251,2024-01-01
22334,13444103,854,2024-01-01
22335,13444655,748,2024-01-01
22336,13445207,767,2024-01-01
22337,13445760,1001,2024-01-01
22338,13446312,1004,2024-01-01
22339,13446864,265,2024-01-01
22340,13447417,124,2024-01-01
22341,13447969,488,2024-01-01
22342,13448521,634,2024-01-01
22343,13449073,972,2024-01-01
22344,13449626,665,2024-01-01
22345,13450178,337,2024-01-01
22346,13450730,598,2024-01-01
22347,13451283,428,2024-01-01
22348,13451835,385,2024-01-01
22349,13452387,214,2024-01-01
22350,13452940,571,2024-01-01
22351,13453492,1077,2024-01-01
22352,13454044,637,2024-01-01
22353,13454596,632,2024-01-01
22354,13455149,1012,2024-01-01
22355,13455701,134,2024-01-01
22356,13456253,319,2024-01-01
22357,13456806,153,2024-01-01
22358,13457358,141,2024-01-01
22359,13457910,641,2024-01-01
22360,13458463,595,2024-01-01
22361,13459015,275,2024-01-01
22362,13459567,420,2024-01-01
22363,13460119,1193,2024-01-01
22364,13460672,306,2024-01-01
22365,13461224,330,2024-01-01
22366,13461776,954,2024-01-01
22367,13462329,245,2024-01-01
22368,13462881,374,2024-01-01
22369,13463433,276,2024-01-01
22370,13463986,1127,2024-01-01
22371,13464538,413,2024-01-01
22372,13465090,942,2024-01-01
22373,13465642,930,2024-01-01
22374,13466195,437,2024-01-01
22375,13466747,187,2024-01-01
22376,13467299,109,2024-01-01
22377,13467852,946,2024-01-01
22378,13468404,1059,2024-01-01
22379,13468956,274,2024-01-01
22380,13469509,1135,2024-01-01
22381,13470061,832,2024-01-01
22382,13470613,373,2024-01-01
22383,13471165,978,2024-01-01
22384,13471718,660,2024-01-01
22385,13472270,341,2024-01-01
22386,13472822,59,2024-01-01
22387,13473375,198,2024-01-01
22388,13473927,930,2024-01-01
22389,13474479,129,2024-01-01
22390,13475032,757,2024-01-01
22391,13475584,1122,2024-01-01
22392,13476136,447,2024-01-01
22393,13476688,772,2024-01-01
22394,13477241,1101,2024-01-01
22395,13477793,136,2024-01-01
22396,13478345,1194,2024-01-01
22397,13478898,155,2024-01-01
22398,13479450,1012,2024-01-01
22399,13480002,879,2024-01-01
22400,13480555,1048,2024-01-01
22401,13481107,832,2024-01-01
22402,13481659,745,2024-01-01
22403,13482211,472,2024-01-01
22404,13482764,1073,2024-01-01
22405,13483316,673,2024-01-01
22406,13483868,996,2024-01-01
22407,13484421,736,2024-01-01
22408,13484973,301,2024-01-01
22409,13485525,446,2024-01-01
22410,13486078,522,2024-01-01
22411,13486630,651,2024-01-01
22412,13487182,445,2024-01-01
22413,13487734,972,2024-01-01
22414,13488287,1162,2024-01-01
22415,13488839,311,2024-01-01
22416,13489391,955,2024-01-01
22417,13489944,1162,2024-01-01
22418,13490496,1020,2024-01-01
22419,13491048,336,2024-01-01
22420,13491601,344,2024-01-01
22421,13492153,846,2024-01-01
22422,13492705,255,2024-01-01
22423,13493257,64,2024-01-01
22424,13493810,138,2024-01-01
22425,13494362,928,2024-01-01
22426,13494914,73,2024-01-01
22427,13495467,348,2024-01-01
22428,13496019,724,2024-01-01
22429,13496571,274,2024-01-01
22430,13497124,180,2024-01-01
22431,13497676,983,2024-01-01
22432,13498228,1176,2024-01-01
22433,13498780,87,2024-01-01
22434,13499333,478,2024-01-01
22435,13499885,834,2024-01-01
22436,13500437,246,2024-01-01
22437,13500990,215,2024-01-01
22438,13501542,1138,2024-01-01
22439,13502094,373,2024-01-01
22440,13502647,457,2024-01-01
22441,13503199,1021,2024-01-01
22442,13503751,869,2024-01-01
22443,13504303,117,2024-01-01
22444,13504856,1120,2024-01-01
22445,13505408,1176,2024-01-01
22446,13505960,131,2024-01-01
22447,13506513,1195,2024-01-01
22448,13507065,419,2024-01-01
22449,13507617,379,2024-01-01
22450,13508170,726,2024-01-01
22451,13508722,428,2024-01-01
22452,13509274,1006,2024-01-01
22453,13509826,1150,2024-01-01
22454,13510379,466,2024-01-01
22455,13510931,82,2024-01-01
22456,13511483,388,2024-01-01
22457,13512036,797,2024-01-01
22458,13512588,628,2024-01-01
22459,13513140,511,2024-01-01
22460,13513693,255,2024-01-01
22461,13514245,420,2024-01-01
22462,13514797,705,2024-01-01
22463,13515349,590,2024-01-01
22464,13515902,885,2024-01-01
22465,13516454,333,2024-01-01
22466,13517006,540,2024-01-01
22467,13517559,725,2024-01-01
22468,13518111,611,2024-01-01
22469,13518663,574,2024-01-01
22470,13519216,1037,2024-01-01
22471,13519768,767,2024-01-01
22472,13520320,113,2024-01-01
22473,13520872,858,2024-01-01
22474,13521425,171,2024-01-01
22475,13521977,667,2024-01-01
22476,13522529,333,2024-01-01
22477,13523082,75,2024-01-01
22478,13523634,447,2024-01-01
22479,13524186,680,2024-01-01
22480,13524739,792,2024-01-01
22481,13525291,65,2024-01-01
22482,13525843,104,2024-01-01
22483,13526395,180,2024-01-01
22484,13526948,408,2024-01-01
22485,13527500,215,2024-01-01
22486,13528052,790,2024-01-01
22487,13528605,346,2024-01-01
22488,13529157,65,2024-01-01
22489,13529709,865,2024-01-01
22490,13530262,537,2024-01-01
22491,13530814,799,2024-01-01
22492,13531366,345,2024-01-01
22493,13531918,274,2024-01-01
22494,13532471,737,2024-01-01
22495,13533023,890,2024-01-01
22496,13533575,1026,2024-01-01
22497,13534128,950,2024-01-01
22498,13534680,961,2024-01-01
22499,13535232,686,2024-01-01
22500,13535785,1161,2024-01-01
22501,13536337,936,2024-01-01
22502,13536889,527,2024-01-01
22503,13537441,51,2024-01-01
22504,13537994,1190,2024-01-01
22505,13538546,1139,2024-01-01
22506,13539098,606,2024-01-01
22507,13539651,418,2024-01-01
22508,13540203,1190,2024-01-01
22509,13540755,1049,2024-01-01
22510,13541308,571,2024-01-01
22511,13541860,294,2024-01-01
22512,13542412,997,2024-01-01
22513,13542964,223,2024-01-01
22514,13543517,144,2024-01-01
22515,13544069,906,2024-01-01
22516,13544621,1006,2024-01-01
22517,13545174,401,2024-01-01
22518,13545726,1187,2024-01-01
22519,13546278,309,2024-01-01
22520,13546831,1168,2024-01-01
22521,13547383,489,2024-01-01
22522,13547935,318,2024-01-01
22523,13548487,395,2024-01-01
22524,13549040,221,2024-01-01
22525,13549592,1061,2024-01-01
22526,13550144,1127,2024-01-01
22527,13550697,771,2024-01-01
22528,13551249,467,2024-01-01
22529,13551801,951,2024-01-01
22530,13552354,779,2024-01-01
22531,13552906,453,2024-01-01
22532,13553458,133,2024-01-01
22533,13554010,534,2024-01-01
22534,13554563,303,2024-01-01
22535,13555115,1136,2024-01-01
22536,13555667,76,2024-01-01
22537,13556220,114,2024-01-01
22538,13556772,258,2024-01-01
22539,13557324,766,2024-01-01
22540,13557877,694,2024-01-01
22541,13558429,632,2024-01-01
22542,13558981,1136,2024-01-01
22543,13559533,146,2024-01-01
22544,13560086,541,2024-01-01
22545,13560638,619,2024-01-01
22546,13561190,63,2024-01-01
22547,13561743,301,2024-01-01
22548,13562295,1092,2024-01-01
22549,13562847,684,2024-01-01
22550,13563400,416,2024-01-01
22551,13563952,797,2024-01-01
22552,13564504,1159,2024-01-01
22553,13565056,686,2024-01-01
22554,13565609,57,2024-01-01
22555,13566161,975,2024-01-01
22556,13566713,1065,2024-01-01
22557,13567266,780,2024-01-01
22558,13567818,472,2024-01-01
22559,13568370,1034,2024-01-01
22560,13568923,1182,2024-01-01
22561,13569475,684,2024-01-01
22562,13570027,717,2024-01-01
22563,13570579,760,2024-01-01
22564,13571132,185,2024-01-01
22565,13571684,930,2024-01-01
22566,13572236,1134,2024-01-01
22567,13572789,830,2024-01-01
22568,13573341,128,2024-01-01
22569,13573893,398,2024-01-01
22570,13574446,629,2024-01-01
22571,13574998,586,2024-01-01
22572,13575550,1158,2024-01-01
22573,13576102,426,2024-01-01
22574,13576655,1134,2024-01-01
22575,13577207,701,2024-01-01
22576,13577759,941,2024-01-01
22577,13578312,696,2024-01-01
22578,13578864,370,2024-01-01
22579,13579416,1066,2024-01-01
22580,13579969,196,2024-01-01
22581,13580521,98,2024-01-01
22582,13581073,1073,2024-01-01
22583,13581625,1138,2024-01-01
22584,13582178,1147,2024-01-01
22585,13582730,788,2024-01-01
22586,13583282,286,2024-01-01
22587,13583835,53,2024-01-01
22588,13584387,622,2024-01-01
22589,13584939,1164,2024-01-01
22590,13585492,324,2024-01-01
22591,13586044,79,2024-01-01
22592,13586596,325,2024-01-01
22593,13587148,1077,2024-01-01
22594,13587701,833,2024-01-01
22595,13588253,675,2024-01-01
22596,13588805,542,2024-01-01
22597,13589358,715,2024-01-01
22598,13589910,1115,2024-01-01
22599,13590462,457,2024-01-01
22600,13591015,447,2024-01-01
22601,13591567,214,2024-01-01
22602,13592119,748,2024-01-01
22603,13592671,580,2024-01-01
22604,13593224,886,2024-01-01
22605,13593776,499,2024-01-01
22606,13594328,635,2024-01-01
22607,13594881,200,2024-01-01
22608,13595433,324,2024-01-01
22609,13595985,937,2024-01-01
22610,13596538,795,2024-01-01
22611,13597090,842,2024-01-01
22612,13597642,248,2024-01-01
22613,13598194,935,2024-01-01
22614,13598747,825,2024-01-01
22615,13599299,153,2024-01-01
22616,13599851,773,2024-01-01
22617,13600404,287,2024-01-01
22618,13600956,908,2024-01-01
22619,13601508,1135,2024-01-01
22620,13602061,329,2024-01-01
22621,13602613,296,2024-01-01
22622,13603165,673,2024-01-01
22623,13603717,215,2024-01-01
22624,13604270,149,2024-01-01
22625,13604822,454,2024-01-01
22626,13605374,639,2024-01-01
22627,13605927,94,2024-01-01
22628,13606479,526,2024-01-01
22629,13607031,856,2024-01-01
22630,13607584,1128,2024-01-01
22631,13608136,254,2024-01-01
22632,13608688,811,2024-01-01
22633,13609240,172,2024-01-01
22634,13609793,1034,2024-01-01
22635,13610345,599,2024-01-01
22636,13610897,1158,2024-01-01
22637,13611450,849,2024-01-01
22638,13612002,433,2024-01-01
22639,13612554,823,2024-01-01
22640,13613107,291,2024-01-01
22641,13613659,64,2024-01-01
22642,13614211,808,2024-01-01
22643,13614763,802,2024-01-01
22644,13615316,157,2024-01-01
22645,13615868,122,2024-01-01
22646,13616420,659,2024-01-01
22647,13616973,820,2024-01-01
22648,13617525,1013,2024-01-01
22649,13618077,944,2024-01-01
22650,13618630,464,2024-01-01
22651,13619182,810,2024-01-01
22652,13619734,126,2024-01-01
22653,13620286,415,2024-01-01
22654,13620839,975,2024-01-01
22655,13621391,714,2024-01-01
22656,13621943,112,2024-01-01
22657,13622496,687,2024-01-01
22658,13623048,60,2024-01-01
22659,13623600,803,2024-01-01
22660,13624153,302,2024-01-01
22661,13624705,138,2024-01-01
22662,13625257,557,2024-01-01
22663,13625809,229,2024-01-01
22664,13626362,809,2024-01-01
22665,13626914,1188,2024-01-01
22666,13627466,531,2024-01-01
22667,13628019,1188,2024-01-01
22668,13628571,1075,2024-01-01
22669,13629123,1069,2024-01-01
22670,13629676,656,2024-01-01
22671,13630228,370,2024-01-01
22672,13630780,51,2024-01-01
22673,13631332,593,2024-01-01
22674,13631885,561,2024-01-01
22675,13632437,465,2024-01-01
22676,13632989,558,2024-01-01
22677,13633542,943,2024-01-01
22678,13634094,1054,2024-01-01
22679,13634646,573,2024-01-01
22680,13635199,887,2024-01-01
22681,13635751,1168,2024-01-01
22682,13636303,1109,2024-01-01
22683,13636855,733,2024-01-01
22684,13637408,90,2024-01-01
22685,13637960,856,2024-01-01
22686,13638512,904,2024-01-01
22687,13639065,873,2024-01-01
22688,13639617,620,2024-01-01
22689,13640169,1086,2024-01-01
22690,13640722,905,2024-01-01
22691,13641274,1161,2024-01-01
22692,13641826,589,2024-01-01
22693,13642378,915,2024-01-01
22694,13642931,970,2024-01-01
22695,13643483,509,2024-01-01
22696,13644035,214,2024-01-01
22697,13644588,917,2024-01-01
22698,13645140,246,2024-01-01
22699,13645692,1025,2024-01-01
22700,13646245,917,2024-01-01
22701,13646797,946,2024-01-01
22702,13647349,419,2024-01-01
22703,13647901,577,2024-01-01
22704,13648454,212,2024-01-01
22705,13649006,310,2024-01-01
22706,13649558,1150,2024-01-01
22707,13650111,789,2024-01-01
22708,13650663,738,2024-01-01
22709,13651215,300,2024-01-01
22710,13651768,427,2024-01-01
22711,13652320,1040,2024-01-01
22712,13652872,628,2024-01-01
22713,13653424,924,2024-01-01
22714,13653977,83,2024-01-01
22715,13654529,383,2024-01-01
22716,13655081,380,2024-01-01
22717,13655634,808,2024-01-01
22718,13656186,599,2024-01-01
22719,13656738,140,2024-01-01
22720,13657291,627,2024-01-01
22721,13657843,1136,2024-01-01
22722,13658395,606,2024-01-01
22723,13658947,176,2024-01-01
22724,13659500,320,2024-01-01
22725,13660052,1050,2024-01-01
22726,13660604,1063,2024-01-01
22727,13661157,613,2024-01-01
22728,13661709,940,2024-01-01
22729,13662261,368,2024-01-01
22730,13662814,181,2024-01-01
22731,13663366,653,2024-01-01
22732,13663918,1079,2024-01-01
22733,13664470,415,2024-01-01
22734,13665023,669,2024-01-01
22735,13665575,59,2024-01-01
22736,13666127,287,2024-01-01
22737,13666680,886,2024-01-01
22738,13667232,309,2024-01-01
22739,13667784,271,2024-01-01
22740,13668337,574,2024-01-01
22741,13668889,789,2024-01-01
22742,13669441,1150,2024-01-01
22743,13669993,823,2024-01-01
22744,13670546,1198,2024-01-01
22745,13671098,1130,2024-01-01
22746,13671650,299,2024-01-01
22747,13672203,897,2024-01-01
22748,13672755,908,2024-01-01
22749,13673307,914,2024-01-01
22750,13673860,152,2024-01-01
22751,13674412,950,2024-01-01
22752,13674964,449,2024-01-01
22753,13675516,743,2024-01-01
22754,13676069,128,2024-01-01
22755,13676621,987,2024-01-01
22756,13677173,800,2024-01-01
22757,13677726,147,2024-01-01
22758,13678278,266,2024-01-01
22759,13678830,1108,2024-01-01
22760,13679383,628,2024-01-01
22761,13679935,488,2024-01-01
22762,13680487,1199,2024-01-01
22763,13681039,491,2024-01-01
22764,13681592,417,2024-01-01
22765,13682144,785,2024-01-01
22766,13682696,259,2024-01-01
22767,13683249,609,2024-01-01
22768,13683801,150,2024-01-01
22769,13684353,682,2024-01-01
22770,13684906,1039,2024-01-01
22771,13685458,64,2024-01-01
22772,13686010,189,2024-01-01
22773,13686562,853,2024-01-01
22774,13687115,747,2024-01-01
22775,13687667,357,2024-01-01
22776,13688219,177,2024-01-01
22777,13688772,693,2024-01-01
22778,13689324,644,2024-01-01
22779,13689876,735,2024-01-01
22780,13690429,226,2024-01-01
22781,13690981,754,2024-01-01
22782,13691533,832,2024-01-01
22783,13692085,802,2024-01-01
22784,13692638,870,2024-01-01
22785,13693190,455,2024-01-01
22786,13693742,734,2024-01-01
22787,13694295,986,2024-01-01
22788,13694847,662,2024-01-01
22789,13695399,462,2024-01-01
22790,13695952,300,2024-01-01
22791,13696504,208,2024-01-01
22792,13697056,1073,2024-01-01
22793,13697608,454,2024-01-01
22794,13698161,1055,2024-01-01
22795,13698713,1041,2024-01-01
22796,13699265,402,2024-01-01
22797,13699818,193,2024-01-01
22798,13700370,1178,2024-01-01
22799,13700922,382,2024-01-01
22800,13701475,805,2024-01-01
22801,13702027,621,2024-01-01
22802,13702579,804,2024-01-01
22803,13703131,567,2024-01-01
22804,13703684,1089,2024-01-01
22805,13704236,1196,2024-01-01
22806,13704788,58,2024-01-01
22807,13705341,698,2024-01-01
22808,13705893,478,2024-01-01
22809,13706445,837,2024-01-01
22810,13706998,328,2024-01-01
22811,13707550,480,2024-01-01
22812,13708102,618,2024-01-01
22813,13708654,297,2024-01-01
22814,13709207,1115,2024-01-01
22815,13709759,520,2024-01-01
22816,13710311,701,2024-01-01
22817,13710864,879,2024-01-01
22818,13711416,260,2024-01-01
22819,13711968,1075,2024-01-01
22820,13712521,95,2024-01-01
22821,13713073,511,2024-01-01
22822,13713625,708,2024-01-01
22823,13714177,1003,2024-01-01
22824,13714730,445,2024-01-01
22825,13715282,497,2024-01-01
22826,13715834,367,2024-01-01
22827,13716387,1171,2024-01-01
22828,13716939,1053,2024-01-01
22829,13717491,605,2024-01-01
22830,13718044,172,2024-01-01
22831,13718596,1181,2024-01-01
22832,13719148,236,2024-01-01
22833,13719700,875,2024-01-01
22834,13720253,298,2024-01-01
22835,13720805,466,2024-01-01
22836,13721357,545,2024-01-01
22837,13721910,1049,2024-01-01
22838,13722462,441,2024-01-01
22839,13723014,726,2024-01-01
22840,13723567,315,2024-01-01
22841,13724119,143,2024-01-01
22842,13724671,1030,2024-01-01
22843,13725223,456,2024-01-01
22844,13725776,837,2024-01-01
22845,13726328,124,2024-01-01
22846,13726880,751,2024-01-01
22847,13727433,115,2024-01-01
22848,13727985,106,2024-01-01
22849,13728537,198,2024-01-01
22850,13729090,476,2024-01-01
22851,13729642,830,2024-01-01
22852,13730194,193,2024-01-01
22853,13730746,467,2024-01-01
22854,13731299,620,2024-01-01
22855,13731851,908,2024-01-01
22856,13732403,203,2024-01-01
22857,13732956,1095,2024-01-01
22858,13733508,319,2024-01-01
22859,13734060,837,2024-01-01
22860,13734613,501,2024-01-01
22861,13735165,1037,2024-01-01
22862,13735717,887,2024-01-01
22863,13736269,471,2024-01-01
22864,13736822,473,2024-01-01
22865,13737374,402,2024-01-01
22866,13737926,566,2024-01-01
22867,13738479,1021,2024-01-01
22868,13739031,282,2024-01-01
22869,13739583,125,2024-01-01
22870,13740136,298,2024-01-01
22871,13740688,270,2024-01-01
22872,13741240,487,2024-01-01
22873,13741792,671,2024-01-01
22874,13742345,637,2024-01-01
22875,13742897,198,2024-01-01
22876,13743449,649,2024-01-01
