user_id,user_type,join_date,location_id
11450963749,seller,2023-01-01,3
76364272864,seller,2023-01-01,4
69023692494,seller,2023-01-01,1
33189159538,seller,2023-01-01,3
37371012846,seller,2023-01-01,7
90744968954,seller,2023-01-01,3
7051057970,seller,2023-01-01,3
36930334715,seller,2023-01-01,6
65343207131,seller,2023-01-01,4
31533876068,seller,2023-01-01,1
66224876928,seller,2023-01-01,7
80318363833,seller,2023-01-01,4
73597981823,seller,2023-01-01,5
27895029192,seller,2023-01-01,5
33426118837,seller,2023-01-01,3
67013956581,seller,2023-01-01,5
20398157590,seller,2023-01-01,4
40978970780,seller,2023-01-01,6
27731161219,seller,2023-01-01,4
42672126956,seller,2023-01-01,4
11036152821,seller,2023-01-01,3
339210294,seller,2023-01-01,1
67979626962,seller,2023-01-01,5
15080431511,seller,2023-01-01,6
40527622698,seller,2023-01-01,6
86843338447,seller,2023-01-01,4
42052787460,seller,2023-01-01,7
51897681837,seller,2023-01-01,6
17889723052,seller,2023-01-01,2
64055290323,seller,2023-01-01,6
52213928536,seller,2023-01-01,7
68861187207,seller,2023-01-01,6
89728912802,seller,2023-01-01,1
28537407052,seller,2023-01-01,5
41173579090,seller,2023-01-01,3
61259655846,seller,2023-01-01,5
9358846840,seller,2023-01-01,7
93470518221,seller,2023-01-01,3
72161555908,seller,2023-01-01,1
25207869274,seller,2023-01-01,7
74909770196,seller,2023-01-01,6
88804079214,seller,2023-01-01,3
31690731317,seller,2023-01-01,7
6282708934,seller,2023-01-01,1
81715471985,seller,2023-01-01,4
23513117096,seller,2023-01-01,3
8159348426,seller,2023-01-01,6
51000565775,seller,2023-01-01,5
67254236839,seller,2023-01-01,5
17079982322,seller,2023-01-01,3
70499550910,seller,2023-01-01,2
37015541324,seller,2023-01-01,6
83098015174,seller,2023-01-01,2
35137084908,seller,2023-01-01,5
92689244100,seller,2023-01-01,6
24828230509,seller,2023-01-01,6
55317919358,seller,2023-01-01,1
74896985920,seller,2023-01-01,2
35178695499,seller,2023-01-01,2
31796844821,seller,2023-01-01,1
79769476444,seller,2023-01-01,6
6240825659,seller,2023-01-01,4
43233592425,seller,2023-01-01,3
3863472588,seller,2023-01-01,4
4289787365,seller,2023-01-01,5
40112112683,seller,2023-01-01,4
29856628954,seller,2023-01-01,4
77572516768,seller,2023-01-01,6
76144082324,seller,2023-01-01,3
14437962176,seller,2023-01-01,3
17481142513,seller,2023-01-01,7
43028127691,seller,2023-01-01,2
97818902389,seller,2023-01-01,5
57553806593,seller,2023-01-01,1
3925265314,seller,2023-01-01,3
98612324972,seller,2023-01-01,4
92089596581,seller,2023-01-01,1
46140398842,seller,2023-01-01,3
74743449331,seller,2023-01-01,3
83612922449,seller,2023-01-01,7
34101251631,seller,2023-01-01,1
64080948086,seller,2023-01-01,1
41022518318,seller,2023-01-01,1
13666013667,seller,2023-01-01,1
67962600111,seller,2023-01-01,1
60275713801,seller,2023-01-01,7
21661835333,seller,2023-01-01,4
16101352869,seller,2023-01-01,3
66751021621,seller,2023-01-01,2
9200401716,seller,2023-01-01,6
6608806065,seller,2023-01-01,1
14432338844,seller,2023-01-01,2
36688621319,seller,2023-01-01,2
94177006386,seller,2023-01-01,3
6700714307,seller,2023-01-01,3
19584962369,seller,2023-01-01,6
383065373,seller,2023-01-01,1
85404493286,seller,2023-01-01,3
92167659275,seller,2023-01-01,5
63450946336,seller,2023-01-01,1
27007917763,seller,2023-01-01,3
44463631177,seller,2023-01-01,6
6967700272,seller,2023-01-01,6
26308413457,seller,2023-01-01,4
21139695244,seller,2023-01-01,2
94501670645,seller,2023-01-01,1
41190934428,seller,2023-01-01,4
61452684874,seller,2023-01-01,7
44095985666,seller,2023-01-01,2
40879340116,seller,2023-01-01,6
74832983241,seller,2023-01-01,2
89492539048,seller,2023-01-01,1
87654500339,seller,2023-01-01,6
3310396156,seller,2023-01-01,5
74040717210,seller,2023-01-01,7
78818520613,seller,2023-01-01,2
4578939778,seller,2023-01-01,7
53663005583,seller,2023-01-01,1
33349040974,seller,2023-01-01,7
35977805222,seller,2023-01-01,1
10528595476,seller,2023-01-01,2
88612073975,seller,2023-01-01,3
39088073969,seller,2023-01-01,4
25028656648,seller,2023-01-01,7
92771456329,seller,2023-01-01,6
50656196346,seller,2023-01-01,1
7460117664,seller,2023-01-01,7
66950292538,seller,2023-01-01,5
58352847575,seller,2023-01-01,6
22979177005,seller,2023-01-01,1
460277677,seller,2023-01-01,5
96372907045,seller,2023-01-01,2
18502780515,seller,2023-01-01,3
22257750502,seller,2023-01-01,1
27905014250,seller,2023-01-01,5
71165654383,seller,2023-01-01,3
38806622659,seller,2023-01-01,6
42166933773,seller,2023-01-01,2
97909760946,seller,2023-01-01,2
92170082922,seller,2023-01-01,7
39368405804,seller,2023-01-01,6
31097125759,seller,2023-01-01,6
94103831190,seller,2023-01-01,7
49707023592,seller,2023-01-01,5
73560160540,seller,2023-01-01,6
80346677556,seller,2023-01-01,5
64887335168,seller,2023-01-01,5
66173382432,seller,2023-01-01,7
73881504399,seller,2023-01-01,3
93552342563,seller,2023-01-01,2
17953068698,seller,2023-01-01,7
2851454703,seller,2023-01-01,4
58615014700,seller,2023-01-01,7
9001294929,seller,2023-01-01,2
87418378549,seller,2023-01-01,4
89360023999,seller,2023-01-01,6
68336465438,seller,2023-01-01,7
17558231057,seller,2023-01-01,5
44869227991,seller,2023-01-01,6
16156073504,seller,2023-01-01,1
34902606449,seller,2023-01-01,7
45023004943,seller,2023-01-01,3
8770922540,seller,2023-01-01,3
77668069093,seller,2023-01-01,5
88622846190,seller,2023-01-01,3
56268280140,seller,2023-01-01,1
23318760799,seller,2023-01-01,3
91790389885,seller,2023-01-01,7
17849201447,seller,2023-01-01,6
86699480674,seller,2023-01-01,4
22131638678,seller,2023-01-01,2
96399401765,seller,2023-01-01,2
58968076250,seller,2023-01-01,6
10431950679,seller,2023-01-01,5
44833268911,seller,2023-01-01,5
16823724695,seller,2023-01-01,4
79648661356,seller,2023-01-01,4
44791840904,seller,2023-01-01,2
53368507086,seller,2023-01-01,2
41471880387,seller,2023-01-01,4
15393832980,seller,2023-01-01,7
80395403691,seller,2023-01-01,4
70541092927,seller,2023-01-01,2
44925573832,seller,2023-01-01,2
49150988045,seller,2023-01-01,4
27751266674,seller,2023-01-01,3
10816672510,seller,2023-01-01,4
42977461280,seller,2023-01-01,4
74070271087,seller,2023-01-01,3
67706620264,seller,2023-01-01,1
49410895639,seller,2023-01-01,6
48564209767,seller,2023-01-01,3
34024225043,seller,2023-01-01,1
94942278532,seller,2023-01-01,1
87712474359,seller,2023-01-01,5
71433982930,seller,2023-01-01,1
3058252351,seller,2023-01-01,7
47588427057,seller,2023-01-01,5
85283113299,seller,2023-01-01,4
92816285100,seller,2023-01-01,6
72598579072,seller,2023-01-01,1
5866387498,seller,2023-01-01,7
42064259629,seller,2023-01-01,7
62111880361,seller,2023-01-01,5
46808970208,seller,2023-01-01,6
95398583697,seller,2023-01-01,1
62447973525,seller,2023-01-01,7
40132259711,seller,2023-01-01,6
11529685832,seller,2023-01-01,4
2551092324,seller,2023-01-01,3
88166728589,seller,2023-01-01,7
67900492640,seller,2023-01-01,1
58595474034,seller,2023-01-01,3
71267330165,seller,2023-01-01,7
47182726898,seller,2023-01-01,7
88798054020,seller,2023-01-01,3
98373233285,seller,2023-01-01,6
71918252028,seller,2023-01-01,1
47325377422,seller,2023-01-01,7
16728621420,seller,2023-01-01,2
32913095860,seller,2023-01-01,4
25714302995,seller,2023-01-01,2
41344603814,seller,2023-01-01,2
49832816928,seller,2023-01-01,7
67999108771,seller,2023-01-01,6
30050785889,seller,2023-01-01,7
98565404786,seller,2023-01-01,7
33742340785,seller,2023-01-01,4
27593917600,seller,2023-01-01,2
43382297119,seller,2023-01-01,7
36929499315,seller,2023-01-01,5
88928756849,seller,2023-01-01,4
51706815810,seller,2023-01-01,1
44345524002,seller,2023-01-01,7
37364482848,seller,2023-01-01,3
36642944881,seller,2023-01-01,2
61477311394,seller,2023-01-01,3
59276968824,seller,2023-01-01,5
68616511985,seller,2023-01-01,3
82141366697,seller,2023-01-01,5
32364950142,seller,2023-01-01,2
54712456001,seller,2023-01-01,4
83100560426,seller,2023-01-01,1
75700226647,seller,2023-01-01,5
95679723757,seller,2023-01-01,1
42855982108,seller,2023-01-01,7
9627634536,seller,2023-01-01,1
67290748805,seller,2023-01-01,5
69311112092,seller,2023-01-01,4
74037633868,seller,2023-01-01,2
22256961526,seller,2023-01-01,5
56163559716,seller,2023-01-01,5
24180764113,seller,2023-01-01,5
44987909560,seller,2023-01-01,2
42893278911,seller,2023-01-01,2
57280713207,seller,2023-01-01,4
45177677810,seller,2023-01-01,5
63845436922,seller,2023-01-01,2
93228447161,seller,2023-01-01,2
62444466178,seller,2023-01-01,3
51648191279,seller,2023-01-01,1
72906007256,seller,2023-01-01,4
22085702739,seller,2023-01-01,2
47994001182,seller,2023-01-01,5
18732320046,seller,2023-01-01,2
60973881384,seller,2023-01-01,3
30704264875,seller,2023-01-01,1
5653319202,seller,2023-01-01,5
43827925900,seller,2023-01-01,2
53508946172,seller,2023-01-01,6
35820811194,seller,2023-01-01,7
72875120018,seller,2023-01-01,5
34203935650,seller,2023-01-01,1
31172824307,seller,2023-01-01,1
82855670814,seller,2023-01-01,1
89492526501,seller,2023-01-01,7
32260635870,seller,2023-01-01,2
41225785245,seller,2023-01-01,5
64782543324,seller,2023-01-01,2
68205674500,seller,2023-01-01,2
26566549012,seller,2023-01-01,7
23705170356,seller,2023-01-01,7
57220981085,seller,2023-01-01,3
76505139682,seller,2023-01-01,7
79013920186,seller,2023-01-01,6
59475537709,seller,2023-01-01,3
31682880875,seller,2023-01-01,5
39615559084,seller,2023-01-01,5
60383699284,seller,2023-01-01,3
20234410855,seller,2023-01-01,4
96630530165,seller,2023-01-01,2
48187474313,seller,2023-01-01,6
28221932772,seller,2023-01-01,2
96514178681,seller,2023-01-01,6
48626670934,seller,2023-01-01,2
98694076432,seller,2023-01-01,4
61270776951,seller,2023-01-01,4
63023085366,seller,2023-01-01,1
37269723590,seller,2023-01-01,5
26509159683,seller,2023-01-01,5
72205968059,seller,2023-01-01,3
49672790306,seller,2023-01-01,6
2392503939,seller,2023-01-01,7
7672054647,seller,2023-01-01,3
32632796846,seller,2023-01-01,7
74841341169,seller,2023-01-01,1
96569129276,seller,2023-01-01,6
58568949437,seller,2023-01-01,3
96109855208,seller,2023-01-01,6
7214643016,seller,2023-01-01,7
96272764479,seller,2023-01-01,4
92233982573,seller,2023-01-01,3
97108548858,seller,2023-01-01,5
58218860979,seller,2023-01-01,3
80319607591,seller,2023-01-01,5
50319912140,seller,2023-01-01,3
62335787568,seller,2023-01-01,7
82096857715,seller,2023-01-01,4
36106586186,seller,2023-01-01,3
35010488415,seller,2023-01-01,7
11382867079,seller,2023-01-01,1
53702165732,seller,2023-01-01,3
27350454665,seller,2023-01-01,3
47158863610,seller,2023-01-01,7
61293501077,seller,2023-01-01,4
38271423651,seller,2023-01-01,4
79920822513,seller,2023-01-01,2
45934270587,seller,2023-01-01,5
47180144781,seller,2023-01-01,6
55900663895,seller,2023-01-01,7
18528381767,seller,2023-01-01,1
85002367308,seller,2023-01-01,6
96494114455,seller,2023-01-01,5
4727234884,seller,2023-01-01,4
37197276371,seller,2023-01-01,4
1321152977,seller,2023-01-01,7
44441283367,seller,2023-01-01,4
18420556120,seller,2023-01-01,5
38995693994,seller,2023-01-01,4
84135998742,seller,2023-01-01,5
80127252510,seller,2023-01-01,2
36866155490,seller,2023-01-01,2
7220611161,seller,2023-01-01,7
63667095041,seller,2023-01-01,4
82184243488,seller,2023-01-01,4
68014005318,seller,2023-01-01,4
48778975786,seller,2023-01-01,7
24773529432,seller,2023-01-01,3
60096152318,seller,2023-01-01,6
61547283696,seller,2023-01-01,1
39120794744,seller,2023-01-01,6
47986590161,seller,2023-01-01,2
4914129305,seller,2023-01-01,7
11843151449,seller,2023-01-01,7
83880956208,seller,2023-01-01,3
50163341949,seller,2023-01-01,1
83930712570,seller,2023-01-01,2
78072330422,seller,2023-01-01,2
52753990885,seller,2023-01-01,3
67888857060,seller,2023-01-01,2
38766295484,seller,2023-01-01,7
12483472210,seller,2023-01-01,6
144525131,seller,2023-01-01,5
31346141589,seller,2023-01-01,3
65320388212,seller,2023-01-01,6
13658386410,seller,2023-01-01,1
64718870166,seller,2023-01-01,2
86467451744,seller,2023-01-01,5
29623143659,seller,2023-01-01,3
14130037593,seller,2023-01-01,6
50128901700,seller,2023-01-01,5
92856436348,seller,2023-01-01,3
29710458259,seller,2023-01-01,7
68187970634,seller,2023-01-01,3
45560089202,seller,2023-01-01,1
94917888482,seller,2023-01-01,1
66909179890,seller,2023-01-01,1
35975305140,seller,2023-01-01,1
48463183626,seller,2023-01-01,4
7740444469,seller,2023-01-01,6
69935490994,seller,2023-01-01,2
93469215073,seller,2023-01-01,1
80528173372,seller,2023-01-01,3
19487497763,seller,2023-01-01,1
28930747330,seller,2023-01-01,4
4030974874,seller,2023-01-01,4
90361725791,seller,2023-01-01,2
52250036688,seller,2023-01-01,4
60574721798,seller,2023-01-01,2
9133440100,seller,2023-01-01,7
60493003477,seller,2023-01-01,5
36605707948,seller,2023-01-01,5
70101242831,seller,2023-01-01,6
86811321860,seller,2023-01-01,4
83296020337,seller,2023-01-01,5
34570573979,seller,2023-01-01,5
52775368269,seller,2023-01-01,7
81246897258,seller,2023-01-01,5
15206808431,seller,2023-01-01,1
97102027834,seller,2023-01-01,6
88771878501,seller,2023-01-01,4
22845588212,seller,2023-01-01,1
73814871430,seller,2023-01-01,6
34825904486,seller,2023-01-01,5
17088411390,seller,2023-01-01,3
81702015564,seller,2023-01-01,3
53181636279,seller,2023-01-01,7
87479471351,seller,2023-01-01,3
35968342919,seller,2023-01-01,4
22457642558,seller,2023-01-01,4
66633946073,seller,2023-01-01,5
95566162352,seller,2023-01-01,3
24548299428,seller,2023-01-01,5
43081986035,seller,2023-01-01,2
20613537072,seller,2023-01-01,2
48633646147,seller,2023-01-01,6
92863032993,seller,2023-01-01,7
73168175510,seller,2023-01-01,4
33163301281,seller,2023-01-01,4
3489475600,seller,2023-01-01,2
40757404715,seller,2023-01-01,5
9581916931,seller,2023-01-01,6
66451241755,seller,2023-01-01,2
71144841606,seller,2023-01-01,5
67235986619,seller,2023-01-01,2
88759067042,seller,2023-01-01,2
66865954805,seller,2023-01-01,1
27596049421,seller,2023-01-01,5
66328776196,seller,2023-01-01,3
85499500769,seller,2023-01-01,2
60829297771,seller,2023-01-01,6
10490415094,seller,2023-01-01,5
5961892310,seller,2023-01-01,4
44713980929,seller,2023-01-01,1
64781669885,seller,2023-01-01,2
77269210132,seller,2023-01-01,4
95533153272,seller,2023-01-01,5
44333284843,seller,2023-01-01,3
45635822580,seller,2023-01-01,2
44328992873,seller,2023-01-01,3
26068522349,seller,2023-01-01,7
39636310572,seller,2023-01-01,7
33128348109,seller,2023-01-01,1
21392845899,seller,2023-01-01,7
55335394085,seller,2023-01-01,5
98581842434,seller,2023-01-01,4
60483756381,seller,2023-01-01,7
75731314527,seller,2023-01-01,6
594942044,seller,2023-01-01,3
24865284593,seller,2023-01-01,2
63534942367,seller,2023-01-01,6
47139266131,seller,2023-01-01,7
14830829520,seller,2023-01-01,1
71565734711,seller,2023-01-01,1
61399943324,seller,2023-01-01,7
47442981273,seller,2023-01-01,2
70690373387,seller,2023-01-01,1
42374589876,seller,2023-01-01,5
43129881553,seller,2023-01-01,2
81096979272,seller,2023-01-01,7
21880283346,seller,2023-01-01,3
70728716971,seller,2023-01-01,5
93664431589,seller,2023-01-01,7
74153410699,seller,2023-01-01,7
55624516740,seller,2023-01-01,7
64289965153,seller,2023-01-01,5
67154501104,seller,2023-01-01,7
57783240354,seller,2023-01-01,6
25974547600,seller,2023-01-01,3
33871668634,seller,2023-01-01,3
71314627622,seller,2023-01-01,4
95695966264,seller,2023-01-01,6
52124185739,seller,2023-01-01,5
88965485476,seller,2023-01-01,6
59202152172,seller,2023-01-01,5
5478413421,seller,2023-01-01,5
61497882128,seller,2023-01-01,2
65700465777,seller,2023-01-01,6
61002395200,seller,2023-01-01,3
87805907344,seller,2023-01-01,7
68497468118,seller,2023-01-01,7
5065723475,seller,2023-01-01,2
71415063070,seller,2023-01-01,5
90028103129,seller,2023-01-01,1
55425567479,seller,2023-01-01,4
73886649237,seller,2023-01-01,7
28342370565,seller,2023-01-01,5
53850561495,seller,2023-01-01,7
52337949667,seller,2023-01-01,2
17128917821,seller,2023-01-01,7
84360973618,seller,2023-01-01,3
83538322309,seller,2023-01-01,1
9959556108,seller,2023-01-01,1
42387767659,seller,2023-01-01,3
19497949211,seller,2023-01-01,6
96474296279,seller,2023-01-01,2
68683417597,seller,2023-01-01,4
8412013356,seller,2023-01-01,2
10020880738,seller,2023-01-01,6
70802936188,seller,2023-01-01,7
41351068127,seller,2023-01-01,2
29604346171,seller,2023-01-01,1
75569339994,seller,2023-01-01,6
27927252567,seller,2023-01-01,1
83660690496,seller,2023-01-01,7
72344033564,seller,2023-01-01,5
45537077999,seller,2023-01-01,3
6966224371,seller,2023-01-01,4
64305221414,seller,2023-01-01,4
12119114217,seller,2023-01-01,3
5951923552,seller,2023-01-01,4
26713793619,seller,2023-01-01,6
68881914437,seller,2023-01-01,7
93580958910,seller,2023-01-01,7
14784787936,seller,2023-01-01,6
70642015252,seller,2023-01-01,1
51003566900,seller,2023-01-01,3
84064811787,seller,2023-01-01,7
39847263867,seller,2023-01-01,3
29454728038,seller,2023-01-01,5
71768765673,seller,2023-01-01,2
25582818700,seller,2023-01-01,1
11475623336,seller,2023-01-01,6
51245821686,seller,2023-01-01,5
94319293879,seller,2023-01-01,6
30615227698,seller,2023-01-01,1
13246754934,seller,2023-01-01,6
81649010460,seller,2023-01-01,6
72212568836,seller,2023-01-01,2
52846994222,seller,2023-01-01,3
72927908065,seller,2023-01-01,7
41424081447,seller,2023-01-01,5
54810984126,seller,2023-01-01,4
42559468039,seller,2023-01-01,6
49897309934,seller,2023-01-01,1
25736100929,seller,2023-01-01,2
84777889020,seller,2023-01-01,4
48028799839,seller,2023-01-01,5
14145011402,seller,2023-01-01,4
61824987373,seller,2023-01-01,3
30966321546,seller,2023-01-01,5
63612747032,seller,2023-01-01,2
96891422235,seller,2023-01-01,7
71021737671,seller,2023-01-01,5
8475541692,seller,2023-01-01,3
3094926188,seller,2023-01-01,7
38867115508,seller,2023-01-01,4
15553858350,seller,2023-01-01,5
43336298458,seller,2023-01-01,3
82280038970,seller,2023-01-01,7
62162647905,seller,2023-01-01,5
27296362004,seller,2023-01-01,5
18928164386,seller,2023-01-01,1
82220792802,seller,2023-01-01,7
19322799477,seller,2023-01-01,4
36853570315,seller,2023-01-01,5
73685307954,seller,2023-01-01,4
41248913085,seller,2023-01-01,6
72248189462,seller,2023-01-01,7
51691171790,seller,2023-01-01,7
37908761761,seller,2023-01-01,2
90006323110,seller,2023-01-01,3
48374750294,seller,2023-01-01,1
45757155723,seller,2023-01-01,3
95115976906,seller,2023-01-01,5
53210753127,seller,2023-01-01,3
70461627472,seller,2023-01-01,7
28533445000,seller,2023-01-01,2
83405223473,seller,2023-01-01,7
2390543156,seller,2023-01-01,5
68320139984,seller,2023-01-01,7
65478261902,seller,2023-01-01,3
17490731946,seller,2023-01-01,7
76880779024,seller,2023-01-01,3
43686769132,seller,2023-01-01,1
42443462092,seller,2023-01-01,4
71938955106,seller,2023-01-01,2
55869043259,seller,2023-01-01,1
74175337406,seller,2023-01-01,7
55380539688,seller,2023-01-01,7
11571252883,seller,2023-01-01,5
51202043453,seller,2023-01-01,4
26491689694,seller,2023-01-01,4
83377688945,seller,2023-01-01,3
82125031661,seller,2023-01-01,7
74367491630,seller,2023-01-01,7
48548030399,seller,2023-01-01,4
8551210061,seller,2023-01-01,5
84540353188,seller,2023-01-01,1
1119472538,seller,2023-01-01,3
70316930201,seller,2023-01-01,3
64180307078,seller,2023-01-01,2
46575904021,seller,2023-01-01,1
43407669172,seller,2023-01-01,7
62751591863,seller,2023-01-01,5
72109933392,seller,2023-01-01,4
60608133568,seller,2023-01-01,7
78081397162,seller,2023-01-01,1
64788744969,seller,2023-01-01,3
37341232006,seller,2023-01-01,2
21859429189,seller,2023-01-01,6
38795430274,seller,2023-01-01,3
60134269788,seller,2023-01-01,5
88458963623,seller,2023-01-01,2
33977074484,seller,2023-01-01,1
59997003282,seller,2023-01-01,1
61966352076,seller,2023-01-01,2
47740700608,seller,2023-01-01,6
21420599860,seller,2023-01-01,6
69218549983,seller,2023-01-01,3
13597053120,seller,2023-01-01,7
76617338584,seller,2023-01-01,6
57641609655,seller,2023-01-01,7
33822608152,seller,2023-01-01,2
81600361579,seller,2023-01-01,5
35003183144,seller,2023-01-01,5
13495391282,seller,2023-01-01,1
2395957613,seller,2023-01-01,6
26333408210,seller,2023-01-01,1
47212862879,seller,2023-01-01,2
41387220111,seller,2023-01-01,4
56257639713,seller,2023-01-01,5
37278789002,seller,2023-01-01,3
85562271266,seller,2023-01-01,1
59070073816,seller,2023-01-01,3
8994898022,seller,2023-01-01,7
60259815317,seller,2023-01-01,4
36408599099,seller,2023-01-01,7
42537392328,seller,2023-01-01,2
51436446298,seller,2023-01-01,7
52130189041,seller,2023-01-01,5
8688879852,seller,2023-01-01,6
39675104804,seller,2023-01-01,3
85969225915,seller,2023-01-01,1
26785589817,seller,2023-01-01,5
39870093170,seller,2023-01-01,1
92081254694,seller,2023-01-01,1
4299219190,seller,2023-01-01,3
18202861112,seller,2023-01-01,5
43751235993,seller,2023-01-01,2
68357685003,seller,2023-01-01,2
57940994032,seller,2023-01-01,1
98665608785,seller,2023-01-01,3
73237031196,seller,2023-01-01,7
83356512524,seller,2023-01-01,4
44481295725,seller,2023-01-01,6
20450317907,seller,2023-01-01,3
6795985331,seller,2023-01-01,3
53308836001,seller,2023-01-01,6
87552708875,seller,2023-01-01,4
77012121586,seller,2023-01-01,3
72572005926,seller,2023-01-01,1
77090949194,seller,2023-01-01,6
31759073457,seller,2023-01-01,2
58146664936,seller,2023-01-01,3
51700369555,seller,2023-01-01,3
2792070518,seller,2023-01-01,6
8365793186,seller,2023-01-01,1
92351128882,seller,2023-01-01,1
24160720014,seller,2023-01-01,1
39254990132,seller,2023-01-01,6
32682948331,seller,2023-01-01,7
2473019588,seller,2023-01-01,6
74962630436,seller,2023-01-01,7
45925003388,seller,2023-01-01,7
93714972033,seller,2023-01-01,4
80421593299,seller,2023-01-01,3
64363990770,seller,2023-01-01,5
1168906339,seller,2023-01-01,4
93236608517,seller,2023-01-01,4
82356473929,seller,2023-01-01,4
13070523001,seller,2023-01-01,5
62637490551,seller,2023-01-01,1
57702516277,seller,2023-01-01,7
23379761275,seller,2023-01-01,1
48743062940,seller,2023-01-01,2
51793368663,seller,2023-01-01,1
37085780658,seller,2023-01-01,1
55729057889,seller,2023-01-01,1
84241962487,seller,2023-01-01,3
91439346112,seller,2023-01-01,6
76328738292,seller,2023-01-01,3
31228216532,seller,2023-01-01,7
18349961156,seller,2023-01-01,3
89505817231,seller,2023-01-01,6
55152563339,seller,2023-01-01,4
39721078891,seller,2023-01-01,2
23952362506,seller,2023-01-01,5
43340384168,seller,2023-01-01,4
69113301287,seller,2023-01-01,5
4228672560,seller,2023-01-01,3
9167521972,seller,2023-01-01,4
88065341132,seller,2023-01-01,7
11653741579,seller,2023-01-01,7
91156916112,seller,2023-01-01,4
51971196489,seller,2023-01-01,6
81515304889,seller,2023-01-01,4
2076465883,seller,2023-01-01,6
27581309604,seller,2023-01-01,1
4024172949,seller,2023-01-01,4
39828928982,seller,2023-01-01,6
6971940820,seller,2023-01-01,5
73610479593,seller,2023-01-01,6
74785568666,seller,2023-01-01,5
69329569273,seller,2023-01-01,4
2304474232,seller,2023-01-01,5
98604374569,seller,2023-01-01,7
29149806348,seller,2023-01-01,1
25473650768,seller,2023-01-01,1
92434530119,seller,2023-01-01,5
72188559475,seller,2023-01-01,4
90081921288,seller,2023-01-01,7
76414094132,seller,2023-01-01,2
7569345132,seller,2023-01-01,2
68080348601,seller,2023-01-01,6
17500652618,seller,2023-01-01,1
75165807251,seller,2023-01-01,7
29738682286,seller,2023-01-01,3
9860465024,seller,2023-01-01,1
63720143227,seller,2023-01-01,6
62021441832,seller,2023-01-01,2
1557300535,seller,2023-01-01,2
8926469364,seller,2023-01-01,3
79674951886,seller,2023-01-01,1
79836448905,seller,2023-01-01,2
25068597020,seller,2023-01-01,3
66168295937,seller,2023-01-01,1
95601179372,seller,2023-01-01,5
33904156392,seller,2023-01-01,6
73998001382,seller,2023-01-01,3
92293327888,seller,2023-01-01,7
75296004747,seller,2023-01-01,3
2323205915,seller,2023-01-01,4
83225058848,seller,2023-01-01,6
25930184329,seller,2023-01-01,5
56599778609,seller,2023-01-01,7
18099953819,seller,2023-01-01,6
8942805611,seller,2023-01-01,6
12828793626,seller,2023-01-01,6
15116834912,seller,2023-01-01,3
81974639109,seller,2023-01-01,1
30810553285,seller,2023-01-01,4
31963872076,seller,2023-01-01,5
34046027235,seller,2023-01-01,3
20266223539,seller,2023-01-01,2
8928450977,seller,2023-01-01,4
35008876039,seller,2023-01-01,7
21890608447,seller,2023-01-01,1
21497527210,seller,2023-01-01,4
66486521733,seller,2023-01-01,7
91949003327,seller,2023-01-01,2
33541718690,seller,2023-01-01,5
30696756780,seller,2023-01-01,3
36597820512,seller,2023-01-01,3
2479393009,seller,2023-01-01,1
53041266159,seller,2023-01-01,2
58796310421,seller,2023-01-01,1
47652343021,seller,2023-01-01,7
6959631956,seller,2023-01-01,2
57512026315,seller,2023-01-01,5
61286440299,seller,2023-01-01,4
19043855892,seller,2023-01-01,4
68478374880,seller,2023-01-01,4
70905367329,seller,2023-01-01,1
23735388434,seller,2023-01-01,4
52389925869,seller,2023-01-01,2
46513827593,seller,2023-01-01,3
91567025119,seller,2023-01-01,7
20413698373,seller,2023-01-01,5
10500274555,seller,2023-01-01,7
53648990074,seller,2023-01-01,3
13609890824,seller,2023-01-01,5
27743105655,seller,2023-01-01,1
75938612441,seller,2023-01-01,7
1898337351,seller,2023-01-01,6
29650895054,seller,2023-01-01,6
21775207158,seller,2023-01-01,6
27896281948,seller,2023-01-01,6
55675299981,seller,2023-01-01,2
30239764170,seller,2023-01-01,4
94108845437,seller,2023-01-01,6
7581709381,seller,2023-01-01,6
42542687067,seller,2023-01-01,6
14247326164,seller,2023-01-01,1
11973708947,seller,2023-01-01,3
75096425034,seller,2023-01-01,2
89195680771,seller,2023-01-01,6
20295158789,seller,2023-01-01,6
14814094727,seller,2023-01-01,7
78676761170,seller,2023-01-01,1
72311471202,seller,2023-01-01,3
7158970184,seller,2023-01-01,6
4205286386,seller,2023-01-01,5
49450893502,seller,2023-01-01,2
94370445613,seller,2023-01-01,5
72861855388,seller,2023-01-01,2
30184579772,seller,2023-01-01,5
11033117460,seller,2023-01-01,7
95152826309,seller,2023-01-01,1
16591325060,seller,2023-01-01,4
23856445650,seller,2023-01-01,1
57023606223,seller,2023-01-01,1
17786109386,seller,2023-01-01,2
89291106471,seller,2023-01-01,5
33947644875,seller,2023-01-01,5
93691606579,seller,2023-01-01,2
94195247216,seller,2023-01-01,3
27121750249,seller,2023-01-01,4
70240250577,seller,2023-01-01,7
68527090753,seller,2023-01-01,4
82054979624,seller,2023-01-01,3
89849214958,seller,2023-01-01,7
49033289184,seller,2023-01-01,4
64217227522,seller,2023-01-01,7
17454118276,seller,2023-01-01,1
41365510022,seller,2023-01-01,2
88077670925,seller,2023-01-01,5
86359993240,seller,2023-01-01,7
16082296038,seller,2023-01-01,1
88847742836,seller,2023-01-01,4
73801268807,seller,2023-01-01,7
21948192041,seller,2023-01-01,3
